total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,hospital_beds_per_thousand,life_expectancy,human_development_index,log_total_cases,log_total_deaths,log_population_density,log_reproduction_rate,iso_code,continent,location,date,hdi_category,stringency_category,aged_65_older_category,density_category,new_deaths_log,new_cases_log
4906833.0,59741.0,26977.429,145987.0,1307.0,654.429,23084.525,281.056,126.917,686.806,6.149,3.0789999999999997,0.98,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.69080127737919,5.164314184006115,1.398634324538392,-0.00877392430750515,BRA,South America,Brazil,1601683200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.116275587580544,4.776272487950853
4915289.0,8456.0,26140.0,146352.0,365.0,658.7139999999999,23124.307,39.782,122.977,688.523,1.7169999999999999,3.0989999999999998,0.98,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.691549057756235,5.1653986617409675,1.398634324538392,-0.00877392430750515,BRA,South America,Brazil,1601769600000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.5622928644564746,3.92716497429937
4927235.0,11946.0,25967.286,146675.0,323.0,659.571,23180.507999999998,56.201,122.165,690.0419999999999,1.52,3.103,0.97,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.692603276049904,5.166356096888369,1.398634324538392,-0.01322826573375516,BRA,South America,Brazil,1601856000000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.509202522331103,4.077222510411053
4969141.0,41906.0,27374.142999999996,147494.0,819.0,653.286,23377.657000000003,197.15,128.783,693.895,3.853,3.073,0.97,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.6962813200808435,5.168774353738646,1.398634324538392,-0.01322826573375516,BRA,South America,Brazil,1601942400000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.9132839017604186,4.622276208654572
5000694.0,31553.0,27108.429,148228.0,734.0,610.857,23526.1,148.44299999999998,127.53299999999999,697.3489999999999,3.4530000000000003,2.8739999999999997,0.96,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.699030280227057,5.170930248831547,1.398634324538392,-0.017728766960431602,BRA,South America,Brazil,1602028800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.8656960599160706,4.4990406574472175
5028444.0,27750.0,25907.429,148957.0,729.0,611.0,23656.652000000002,130.55200000000002,121.883,700.778,3.43,2.8739999999999997,0.95,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.701433617907443,5.173060917016929,1.398634324538392,-0.022276394711152253,BRA,South America,Brazil,1602115200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.8627275283179747,4.443262987458695
5055888.0,27444.0,29828.0,149639.0,682.0,708.429,23785.764,129.112,140.328,703.987,3.2089999999999996,3.333,0.94,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.703797444720387,5.175044797254495,1.398634324538392,-0.026872146400301365,BRA,South America,Brazil,1602201600000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.833784374656479,4.438447410654374
5082637.0,26749.0,25114.857000000004,150198.0,559.0,601.571,23911.607000000004,125.84200000000001,118.155,706.617,2.63,2.83,0.93,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.70608909366367,5.176664149747066,1.398634324538392,-0.031517051446064856,BRA,South America,Brazil,1602288000000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.747411807886423,4.4273075507460415
5094979.0,12342.0,25670.0,150488.0,290.0,590.857,23969.671000000002,58.06399999999999,120.766,707.9810000000001,1.364,2.78,0.93,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.707142398312432,5.177501870417818,1.398634324538392,-0.031517051446064856,BRA,South America,Brazil,1602374400000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.462397997898956,4.091385542078368
5103408.0,8429.0,25167.571,150689.0,201.0,573.429,24009.325,39.655,118.40299999999999,708.927,0.946,2.698,0.92,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.7078602900773765,5.178081550830483,1.398634324538392,-0.03621217265444471,BRA,South America,Brazil,1602460800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.303196057420489,3.925776053836746
5113628.0,10220.0,20641.0,150998.0,309.0,500.57099999999997,24057.406000000003,48.081,97.10700000000001,710.38,1.454,2.355,0.92,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.708729131311841,5.1789711950102815,1.398634324538392,-0.03621217265444471,BRA,South America,Brazil,1602547200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.4899584794248346,4.009450895798694
5140863.0,27235.0,20024.143,151747.0,749.0,502.714,24185.535,128.129,94.205,713.904,3.5239999999999996,2.365,0.94,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.71103603041113,5.1811201139395555,1.398634324538392,-0.026872146400301365,BRA,South America,Brazil,1602633600000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.8744818176994666,4.435127379609151
5169386.0,28523.0,20134.571,152460.0,713.0,500.42900000000003,24319.722999999998,134.188,94.72399999999999,717.258,3.3539999999999996,2.354,0.95,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.71343896231106,5.183155915434013,1.398634324538392,-0.022276394711152253,BRA,South America,Brazil,1602720000000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.8530895298518657,4.455195201927577
5200300.0,30914.0,20630.286,153214.0,754.0,510.714,24465.16,145.437,97.057,720.806,3.5469999999999997,2.403,0.96,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.716028398362953,5.18529845096859,1.398634324538392,-0.017728766960431602,BRA,South America,Brazil,1602806400000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.877371345869774,4.490155202589509
5224362.0,24062.0,20246.429,153675.0,461.0,496.714,24578.362,113.20100000000001,95.251,722.9739999999999,2.169,2.3369999999999997,0.96,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.718033261903228,5.186603221792895,1.398634324538392,-0.017728766960431602,BRA,South America,Brazil,1602892800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.663700925389648,4.381331722457893
5250727.0,26365.0,21045.571,154176.0,501.0,498.14300000000003,24702.397,124.036,99.01,725.331,2.3569999999999998,2.344,0.98,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.720219438687799,5.1880167739822305,1.398634324538392,-0.00877392430750515,BRA,South America,Brazil,1603065600000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.699837725867246,4.421027775667483
5273954.0,23227.0,22903.714,154837.0,661.0,548.429,24811.67,109.273,107.75200000000001,728.441,3.11,2.58,0.98,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.722136337510261,5.189874748179935,1.398634324538392,-0.00877392430750515,BRA,South America,Brazil,1603152000000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.82020145948564,4.365993119934445
5298772.0,24818.0,22558.429,155403.0,566.0,522.286,24928.428,116.758,106.12799999999999,731.1039999999999,2.6630000000000003,2.457,0.98,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.7241752327296185,5.191459398447327,1.398634324538392,-0.00877392430750515,BRA,South America,Brazil,1603238400000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.7528164311882715,4.394766780226321
5323630.0,24858.0,22034.857000000004,155900.0,497.0,491.42900000000003,25045.374,116.946,103.664,733.442,2.338,2.312,0.99,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.726207863755636,5.192846115188842,1.398634324538392,-0.004364805402450088,BRA,South America,Brazil,1603324800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.6963563887333324,4.395466183681937
5353656.0,30026.0,21908.0,156471.0,571.0,465.286,25186.634,141.259,103.068,736.128,2.6860000000000004,2.189,0.99,57.87,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.72865046208785,5.194433858131505,1.398634324538392,-0.004364805402450088,BRA,South America,Brazil,1603411200000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,2.756636108245848,4.477497480263115
5380635.0,26979.0,22324.714,156903.0,432.0,461.14300000000003,25313.557999999997,126.925,105.02799999999999,738.1610000000001,2.032,2.169,1.0,57.87,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.730833532306231,5.195631247417338,1.398634324538392,0.0,BRA,South America,Brazil,1603497600000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,2.635483746814912,4.431025848133122
5394128.0,13493.0,24252.286,157134.0,231.0,494.14300000000003,25377.037,63.479,114.09700000000001,739.247,1.087,2.325,1.0,57.87,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.731921247833246,5.196270166037843,1.398634324538392,0.0,BRA,South America,Brazil,1603584000000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,2.3636119798921444,4.1301085203609365
5409854.0,15726.0,22732.429,157397.0,263.0,460.14300000000003,25451.021,73.984,106.946,740.485,1.237,2.165,1.0,57.87,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.7331855446167435,5.1969964504127395,1.398634324538392,0.0,BRA,South America,Brazil,1603670400000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,2.419955748489758,4.1966182713302445
5439641.0,29787.0,23669.571,157946.0,549.0,444.14300000000003,25591.156000000003,140.135,111.355,743.068,2.583,2.089,0.99,57.87,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.735570238509991,5.198508631824425,1.398634324538392,-0.004364805402450088,BRA,South America,Brazil,1603756800000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,2.739572344450092,4.474026765415329
5468270.0,28629.0,24214.0,158456.0,510.0,436.14300000000003,25725.842999999997,134.687,113.916,745.467,2.399,2.052,0.98,57.87,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.737849950046329,5.199908688572433,1.398634324538392,-0.00877392430750515,BRA,South America,Brazil,1603843200000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,2.7075701760979363,4.456806178546688
5494376.0,26106.0,24392.286,158969.0,513.0,438.42900000000003,25848.661,122.81700000000001,114.755,747.88,2.4130000000000003,2.063,0.97,57.87,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.73991837644196,5.201312442298105,1.398634324538392,-0.01322826573375516,BRA,South America,Brazil,1603929600000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,2.7101173651118162,4.41674033367636
5516658.0,22282.0,23286.0,159477.0,508.0,429.42900000000003,25953.487999999998,104.82700000000001,109.551,750.27,2.39,2.02,0.97,57.87,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.7416760611162205,5.20269805734087,1.398634324538392,-0.01322826573375516,BRA,South America,Brazil,1604016000000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,2.7058637122839193,4.347954169894016
5535605.0,18947.0,22138.571,159884.0,407.0,425.85699999999997,26042.625,89.137,104.152,752.185,1.915,2.003,0.97,57.87,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.743165092929797,5.203805004963329,1.398634324538392,-0.01322826573375516,BRA,South America,Brazil,1604102400000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,2.60959440922522,4.277540455117431
5545705.0,10100.0,21653.857000000004,160074.0,190.0,420.0,26090.141,47.516000000000005,101.87200000000001,753.079,0.894,1.976,0.97,57.87,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.743956763857125,5.20432079741897,1.398634324538392,-0.01322826573375516,BRA,South America,Brazil,1604188800000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,2.278753600952829,4.004321373782642
5554206.0,8501.0,20621.714,160253.0,179.0,408.0,26130.135,39.994,97.016,753.921,0.8420000000000001,1.919,0.97,57.87,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.744621983265188,5.204806168432667,1.398634324538392,-0.01322826573375516,BRA,South America,Brazil,1604275200000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,2.2528530309798933,3.9294700161774894
5566049.0,11843.0,18058.286,160496.0,243.0,364.286,26185.851000000002,55.716,84.956,755.064,1.143,1.714,0.98,57.87,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.745547025270741,5.205464213067526,1.398634324538392,-0.00877392430750515,BRA,South America,Brazil,1604361600000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,2.385606273598312,4.073461729279835
5590025.0,23976.0,17393.571,161106.0,610.0,378.57099999999997,26298.647999999997,112.79700000000001,81.829,757.934,2.87,1.781,1.0,57.87,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.747413750165094,5.207111714959058,1.398634324538392,0.0,BRA,South America,Brazil,1604448000000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,2.785329835010767,4.379776729937588
5631181.0,41156.0,16360.428999999998,162015.0,909.0,362.57099999999997,26492.269,193.62099999999998,76.969,762.21,4.276,1.706,1.07,57.87,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.7505994868575945,5.209555225133086,1.398634324538392,0.029383777685209667,BRA,South America,Brazil,1604620800000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,2.9585638832219674,4.614433158550452
5653561.0,22380.0,16850.857,162269.0,254.0,340.714,26597.557,105.288,79.27600000000001,763.405,1.195,1.6030000000000002,1.09,57.87,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.7523220824202905,5.2102355597839605,1.398634324538392,0.03742649794062367,BRA,South America,Brazil,1604707200000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,2.404833716619938,4.349860082192332
5664115.0,10554.0,16915.714,162397.0,128.0,331.85699999999997,26647.209,49.652,79.581,764.008,0.602,1.561,1.11,57.87,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.753132062365046,5.210578002149738,1.398634324538392,0.04532297878665747,BRA,South America,Brazil,1604793600000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,2.1072099696478683,4.023417089841105
5675032.0,10917.0,17260.857,162628.0,231.0,339.286,26698.569,51.36,81.205,765.0939999999999,1.087,1.5959999999999999,1.13,57.87,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.753968314743441,5.211195321077273,1.398634324538392,0.05307844348341968,BRA,South America,Brazil,1604880000000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,2.3636119798921444,4.038103310305898
5699005.0,23973.0,18993.714,162802.0,174.0,329.42900000000003,26811.351000000002,112.78299999999999,89.35700000000001,765.913,0.8190000000000001,1.55,1.15,54.17,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.755799038000582,5.211659735833456,1.398634324538392,0.06069784035361165,BRA,South America,Brazil,1604966400000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,2.2405492482825995,4.379722385386193
5747660.0,48655.0,22519.286,163368.0,566.0,323.143,27040.252,228.90099999999998,105.943,768.576,2.6630000000000003,1.52,1.17,54.17,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.759491069745566,5.2131669923162045,1.398634324538392,0.06818586174616162,BRA,South America,Brazil,1605052800000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,2.7528164311882715,4.687127476892772
5781582.0,33922.0,27365.286,164281.0,913.0,453.57099999999997,27199.84,159.588,128.74200000000002,772.8710000000001,4.295,2.134,1.17,54.17,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.762046689607963,5.21558733779715,1.398634324538392,0.06818586174616162,BRA,South America,Brazil,1605139200000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,2.960470777534299,4.530481449815745
5810652.0,29070.0,25638.714,164737.0,456.0,388.85699999999997,27336.602000000003,136.762,120.619,775.0160000000001,2.145,1.829,1.17,54.17,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.764224866317222,5.216791152850112,1.398634324538392,0.06818586174616162,BRA,South America,Brazil,1605225600000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,2.6589648426644352,4.463445031770428
5848959.0,38307.0,27914.0,165658.0,921.0,484.14300000000003,27516.82,180.218,131.32299999999998,779.3489999999999,4.333,2.278,1.16,54.17,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.767078577058968,5.2192124137885285,1.398634324538392,0.06445798922691845,BRA,South America,Brazil,1605312000000000000,Em Desenvolvimento,Baixa_estringencia,População com muitos velhos,Pouco Povoado,2.964259630196849,4.583278141686502
